batch_idx,algo,server_id,capacity,mu_j,sigma_j,actual_load,delta,overload
8,vag,8,4002.7875293580223,3490.123098844747,520.0648096008606,4355.604843339559,865.4817444948121,1
8,vag,9,4270.181444490114,4004.1443424939184,337.6363397772955,4062.1511604226866,58.006817928768214,0
8,nsga,0,3436.350297118406,3612.8860779688807,390.7175722951096,3879.3220190282505,266.4359410593697,1
8,nsga,1,4876.785766024791,4209.254168834197,483.13830493079456,4594.542904101861,385.28873526766347,0
8,nsga,2,4329.984854528513,4504.964744816986,501.48465299189235,5067.276263001274,562.3115181842877,1
8,nsga,3,3996.6462104925918,4217.077852453058,484.4302724807019,4896.373029078177,679.295176625119,1
8,nsga,4,2890.046601106091,3047.926115487906,491.25191446078566,3107.7010100665384,59.774894578632484,1
8,nsga,5,2889.986300840507,3030.1162772486778,446.02888662654277,3080.5259506262755,50.409673377597755,1
8,nsga,6,2645.2090304204985,2774.1045595689575,360.6673909948716,2901.77402184302,127.66946227406243,1
8,nsga,7,4665.440364437338,4559.988803122147,480.56850313724516,5331.325971818818,771.3371686966711,1
8,nsga,8,4002.7875293580223,4238.162298162801,518.1872682473987,4597.526524786856,359.36422662405494,1
8,nsga,9,4270.181444490114,4131.645604571791,454.027240404944,4410.744251117058,279.098646545267,1
9,dg,0,3436.350297118406,3056.172458088026,493.9550786940449,3816.0293938024643,759.8569357144384,1
9,dg,1,4876.785766024791,4355.894138020001,479.9365977389765,5116.180366371846,760.2862283518443,1
9,dg,2,4329.984854528513,3825.467967622248,426.09984852744617,4167.438520203479,341.970552581231,0
9,dg,3,3996.6462104925918,3538.897034198333,526.7971603973268,4363.168635045693,824.2716008473599,1
9,dg,4,2890.046601106091,2599.5621532830933,435.77460775545546,3108.123569180301,508.56141589720755,1
9,dg,5,2889.986300840507,2580.8673617073114,385.4815529618827,3060.413135669788,479.5457739624767,1
9,dg,6,2645.2090304204985,2378.504533203543,367.485738483212,2747.7536630218424,369.2491298182995,1
9,dg,7,4665.440364437338,4168.5350241628175,547.865012022482,4574.773325091806,406.2383009289888,0
9,dg,8,4002.7875293580223,3558.6553755562895,662.7205481936371,4913.822232834182,1355.1668572778922,1
9,dg,9,4270.181444490114,3870.2894891971227,464.89187366666175,4276.728560010241,406.43907081311863,1
9,rosa,0,3436.350297118406,2987.9334401935366,483.698303787004,3261.717392869891,273.78395267635415,0
9,rosa,1,4876.785766024791,4594.546342019523,540.6382737667492,6115.961560154128,1521.4152181346053,1
9,rosa,2,4329.984854528513,3966.0888159027613,513.5901895800727,5105.596123707123,1139.507307804362,1
9,rosa,3,3996.6462104925918,3542.2282507419754,548.7928228814982,3976.9342518367525,434.7060010947771,0
9,rosa,4,2890.046601106091,2591.044450878624,383.6456305621648,2709.235306214005,118.190855335381,0
9,rosa,5,2889.986300840507,2588.5432665042053,383.6160905190583,3347.918169236686,759.3749027324807,1
9,rosa,6,2645.2090304204985,2229.811304357934,407.3712166355919,2270.233405293968,40.422100936033985,0
9,rosa,7,4665.440364437338,4148.966363348405,612.3693167769643,4840.983294783142,692.0169314347368,1
9,rosa,8,4002.7875293580223,3868.9744415101895,396.8655240581086,4631.371086927784,762.3966454175943,1
9,rosa,9,4270.181444490114,3902.8584250689696,527.6648530258226,4836.283943292443,933.4255182234733,1
9,vag,0,3436.350297118406,3347.6659553805475,121.0501253598255,3373.644228868035,25.978273487487513,0
9,vag,1,4876.785766024791,4310.717712683253,634.2535765069764,4808.513253029648,497.7955403463948,0
9,vag,2,4329.984854528513,3987.277422661593,445.6232384848453,4676.839272187584,689.5618495259914,1
9,vag,3,3996.6462104925918,3576.11728567366,449.2774239756159,4151.530420599867,575.4131349262075,1
9,vag,4,2890.046601106091,2342.740297903337,583.1785063150865,3250.278073548742,907.5377756454054,1
9,vag,5,2889.986300840507,2745.1975318455375,202.52705307365045,2795.9837948971735,50.78626305163607,0
9,vag,6,2645.2090304204985,2040.8384234348957,628.7425634570986,2847.0121557621183,806.1737323272225,1
9,vag,7,4665.440364437338,4574.013747763225,241.66357646550054,4610.663285480694,36.649537717468775,0
9,vag,8,4002.7875293580223,3652.531639910797,371.96065305771003,3834.8863131042935,182.35467319349664,0
9,vag,9,4270.181444490114,3595.9297224766433,756.2267087689587,5007.960966704801,1412.0312442281574,1
9,nsga,0,3436.350297118406,3413.7022356338957,533.0545049696484,3859.2179810462453,445.5157454123496,1
9,nsga,1,4876.785766024791,4628.469296823007,434.0616841300235,4742.466702993149,113.9974061701414,0
9,nsga,2,4329.984854528513,4255.862525802044,465.8167845136875,4770.631206277084,514.7686804750401,1
9,nsga,3,3996.6462104925918,3886.0674317337043,495.1849845751718,3940.7689299116223,54.70149817791798,0
9,nsga,4,2890.046601106091,2860.5349776587377,559.3013530316744,3638.364407469852,777.8294298111141,1
9,nsga,5,2889.986300840507,2849.0657011965154,374.20508768093214,3310.848234239703,461.7825330431874,1
9,nsga,6,2645.2090304204985,2620.234106133089,376.85881397153736,3230.0626399576026,609.8285338245137,1
9,nsga,7,4665.440364437338,4495.456805338697,562.1950871475173,4481.847612235604,-13.609193103093276,0
9,nsga,8,4002.7875293580223,3971.6278784214055,520.0296635307632,4817.818156400885,846.1902779794791,1
9,nsga,9,4270.181444490114,3912.86115334515,496.29946745450303,3859.993610551478,-52.86754279367187,0
10,dg,0,3436.350297118406,3100.950730151548,475.39758980473033,3056.5459549934917,-44.40477515805651,0
10,dg,1,4876.785766024791,4444.972964470297,416.6396659044752,5701.147437751803,1256.1744732815068,1
10,dg,2,4329.984854528513,3954.4898293169786,583.6196385066546,3962.220116448829,7.730287131850218,0
10,dg,3,3996.6462104925918,3652.213688191363,513.0143043821454,4230.548347017358,578.3346588259947,1
10,dg,4,2890.046601106091,2647.8544718115522,441.9563413879874,3039.875996371778,392.02152456022577,1
10,dg,5,2889.986300840507,2642.8634560928517,400.92778701202514,3066.38721133945,423.5237552465983,1
10,dg,6,2645.2090304204985,2466.9762251476855,401.1182674518837,2557.688896616403,90.71267146871742,0
10,dg,7,4665.440364437338,4180.481860237662,453.9448266726335,5080.9662113838485,900.4843511461868,1
10,dg,8,4002.7875293580223,3652.391260670317,469.0663036804844,3546.4836855586673,-105.90757511164975,0
10,dg,9,4270.181444490114,3830.7398829875756,522.3434998097636,4704.904243268665,874.1643602810891,1
10,rosa,0,3436.350297118406,2932.5851469135278,459.15901382180965,3069.3451604389475,136.7600135254197,0
10,rosa,1,4876.785766024791,4514.280630682422,501.45680248163353,4920.543647770885,406.26301708846313,1
10,rosa,2,4329.984854528513,3831.8983998214844,537.048887121701,5012.81977846508,1180.9213786435957,1
10,rosa,3,3996.6462104925918,3526.0300050917003,484.0804485480638,3902.9376029209316,376.90759782923124,0
10,rosa,4,2890.046601106091,2740.444587202205,283.21708381659477,2956.099874057334,215.6552868551289,1
10,rosa,5,2889.986300840507,2486.3177324072167,396.30425808196634,2272.714292026012,-213.60344038120456,0
10,rosa,6,2645.2090304204985,2226.0204477363086,379.85875819008567,2545.575572651521,319.5551249152122,0
10,rosa,7,4665.440364437338,4110.831894677083,582.4478386665073,4181.492389281025,70.66049460394152,0
10,rosa,8,4002.7875293580223,3609.0168122068403,465.15752924236875,3817.5218026002226,208.5049903933823,0
10,rosa,9,4270.181444490114,3757.3783483195225,545.0350940837759,3831.0251611504937,73.64681283097116,0
10,vag,0,3436.350297118406,2842.786408112309,630.4824214168063,4354.887290702427,1512.100882590118,1
10,vag,1,4876.785766024791,4434.796034572249,528.3363729146957,4461.321299031447,26.525264459198297,0
10,vag,2,4329.984854528513,4062.3250686973306,319.4405208295181,4653.491766862016,591.1666981646858,1
10,vag,3,3996.6462104925918,3628.0460924988333,368.85634399994694,4083.3446952443005,455.2986027454672,1
10,vag,4,2890.046601106091,2374.342797187834,527.0234029350573,2619.270860083481,244.9280628956467,0
10,vag,5,2889.986300840507,2478.2188945027506,392.4760908468702,2762.425198207981,284.2063037052303,0
10,vag,6,2645.2090304204985,2514.3617473132763,150.45619920356003,2549.2750136418886,34.91326632861228,0
10,vag,7,4665.440364437338,4303.558572014325,428.2264199493439,4567.739728673587,264.18115665926143,0
10,vag,8,4002.7875293580223,3496.6002505843067,596.2241737750776,4041.816331319837,545.2160807355303,1
10,vag,9,4270.181444490114,3794.0930230094286,557.8971510667085,4308.094221891048,514.0011988816191,1
10,nsga,0,3436.350297118406,3802.4283657809156,457.33023449541844,3654.066770995866,-148.36159478504942,1
10,nsga,1,4876.785766024791,3920.8598012337966,427.65870009203223,4352.029761700629,431.16996046683244,0
10,nsga,2,4329.984854528513,3923.595067172896,498.8119695255133,3664.0633090997653,-259.53175807313073,0
10,nsga,3,3996.6462104925918,3905.048460725562,447.1849163265584,4172.621005223391,267.57254449782886,1
10,nsga,4,2890.046601106091,3543.305721410132,414.6247738815454,3857.164478791889,313.8587573817572,1
10,nsga,5,2889.986300840507,3519.4554825094374,521.4971531028286,4092.8248889334086,573.3694064239712,1
10,nsga,6,2645.2090304204985,3253.720136350576,493.1037648009202,4100.905203363893,847.1850670133167,1
10,nsga,7,4665.440364437338,3800.706324194558,497.349615796175,4283.300088718017,482.59376452345896,0
10,nsga,8,4002.7875293580223,3902.8383660367654,459.94783914399903,3867.455013002783,-35.38335303398253,0
10,nsga,9,4270.181444490114,3817.756939377552,482.2028998367932,4352.82248374106,535.0655443635078,1
11,dg,0,3436.350297118406,3022.655748704692,467.8461872944455,3665.8833806417356,643.2276319370435,1
11,dg,1,4876.785766024791,4304.293936132051,500.09716331997134,5138.34323049647,834.0492943644185,1
11,dg,2,4329.984854528513,3819.1978893744686,450.59493747812724,3685.8653449967833,-133.33254437768528,0
11,dg,3,3996.6462104925918,3569.490721220058,502.785731828412,3339.2049331217227,-230.28578809833516,0
11,dg,4,2890.046601106091,2532.189643867624,486.1824367980161,3199.9180254102625,667.7283815426385,1
11,dg,5,2889.986300840507,2536.121800121558,458.664677664044,2963.4665682704094,427.3447681488515,1
11,dg,6,2645.2090304204985,2358.802086168991,440.3982185135462,3150.040805560798,791.2387193918071,1
11,dg,7,4665.440364437338,4055.7523138686247,475.1994812146808,4237.739304990823,181.98699112219856,0
11,dg,8,4002.7875293580223,3552.3673724672817,411.91133625967575,3827.554941491975,275.1875690246934,0
11,dg,9,4270.181444490114,3712.8125540385226,468.5086937816733,4249.47773622052,536.6651821819969,0
11,rosa,0,3436.350297118406,3008.2343941505396,495.70875388354756,3179.259651050848,171.02525690030825,0
11,rosa,1,4876.785766024791,4767.815849340213,475.7131187948796,5127.926171078806,360.1103217385926,1
11,rosa,2,4329.984854528513,4205.605277998118,445.2498400664818,4357.505649873774,151.90037187565576,1
11,rosa,3,3996.6462104925918,3662.3026509966153,508.9568915935667,4816.937427001292,1154.634776004677,1
11,rosa,4,2890.046601106091,2781.312593384034,319.96747581199276,3339.878280266605,558.5656868825713,1
11,rosa,5,2889.986300840507,2466.237558538336,431.93128066083216,2789.924545350725,323.686986812389,0
11,rosa,6,2645.2090304204985,2292.3721142049308,395.31561100049083,1841.5595949590736,-450.8125192458572,0
11,rosa,7,4665.440364437338,4303.965958027422,569.4199377785387,4733.00576490507,429.0398068776476,1
11,rosa,8,4002.7875293580223,3768.619788222809,468.84487697491716,4331.084571536561,562.4647833137524,1
11,rosa,9,4270.181444490114,4000.5550627267276,511.7637520215427,4963.7780958723815,963.223033145654,1
11,vag,0,3436.350297118406,3191.24749040133,208.29005770623434,3394.0938417260422,202.84635132471203,0
11,vag,1,4876.785766024791,4165.493339350626,630.1017530453962,5455.515257247879,1290.021917897253,1
11,vag,2,4329.984854528513,3677.5008143770483,639.4566208601199,4146.536067120978,469.03525274392996,0
11,vag,3,3996.6462104925918,3356.680256079486,579.100203359879,4087.5864326946494,730.9061766151635,1
11,vag,4,2890.046601106091,2257.6781350032647,585.4121159295985,3163.402362930083,905.7242279268185,1
11,vag,5,2889.986300840507,2653.863855399383,160.5339479589605,3002.23558439567,348.37172899628695,1
11,vag,6,2645.2090304204985,2014.5903520267068,590.6642447803937,2595.2795289903165,580.6891769636097,0
11,vag,7,4665.440364437338,4175.261769136329,504.2960826985836,4541.655131412276,366.39336227594686,0
11,vag,8,4002.7875293580223,3808.255295976146,92.43446039964489,3914.367346719738,106.11205074359214,0
11,vag,9,4270.181444490114,4090.991563261615,124.87375034706174,4192.200940108192,101.20937684657747,0
11,nsga,0,3436.350297118406,3786.1167155716666,476.3441103481899,4412.82989151492,626.7131759432532,1
11,nsga,1,4876.785766024791,3643.9366056438703,479.0636798218333,4048.8101489348496,404.87354329097934,0
11,nsga,2,4329.984854528513,3807.911936320868,518.711356179727,4306.019107624486,498.10717130361854,0
11,nsga,3,3996.6462104925918,3617.2234187361014,467.58364849589447,4122.484707729649,505.2612889935476,1
11,nsga,4,2890.046601106091,3486.8336517408447,470.0127706017724,3551.5708975466155,64.73724580577073,1
11,nsga,5,2889.986300840507,3473.3613699120615,398.17488701020073,3685.8408858241864,212.47951591212495,1
11,nsga,6,2645.2090304204985,3133.871407430413,436.02459851247556,3418.1577760197592,284.28636858934624,1
11,nsga,7,4665.440364437338,3731.0292381766717,461.0112986711262,4248.160041580428,517.1308034037561,0
11,nsga,8,4002.7875293580223,3787.623488248946,498.3996078786338,3651.454809875855,-136.1686783730911,0
11,nsga,9,4270.181444490114,3876.903126645714,453.7418939809712,3829.420539241794,-47.482587403920206,0
12,dg,0,3436.350297118406,2984.747433915169,399.13496308018165,3376.280873110437,391.5334391952679,0
12,dg,1,4876.785766024791,4253.558880043627,590.0851720170969,5013.956672933466,760.3977928898385,1
12,dg,2,4329.984854528513,3788.452202294991,538.4625259175593,4438.749994322734,650.2977920277431,1
12,dg,3,3996.6462104925918,3559.374769065353,593.4442651060925,4963.790376498402,1404.415607433049,1
12,dg,4,2890.046601106091,2524.4193137308944,391.55417380009055,2945.8511351233474,421.431821392453,1
12,dg,5,2889.986300840507,2558.6794583058004,391.1199264712308,2482.361552543342,-76.3179057624584,0
12,dg,6,2645.2090304204985,2312.288234739686,397.71734473758505,3081.82342498404,769.535190244354,1
12,dg,7,4665.440364437338,4064.685493638067,471.6579531985679,5145.74516287196,1081.0596692338931,1
12,dg,8,4002.7875293580223,3555.29539671906,504.0150108573327,3960.5699678383558,405.2745711192956,0
12,dg,9,4270.181444490114,3740.9338884681947,359.9107176906496,4155.823788221466,414.8898997532715,0
12,rosa,0,3436.350297118406,3141.0605732314184,466.7034577758174,3474.2800135880134,333.219440356595,1
12,rosa,1,4876.785766024791,4704.375847194695,547.6460485727557,4996.435477577738,292.05963038304344,1
12,rosa,2,4329.984854528513,4484.938711304991,374.1914052168201,5248.445327826599,763.5066165216085,1
12,rosa,3,3996.6462104925918,4034.5895514640665,398.90750691412404,4416.9437073343815,382.354155870315,1
12,rosa,4,2890.046601106091,2595.822527392462,424.9354647760525,2764.3522713133593,168.52974392089754,0
12,rosa,5,2889.986300840507,2645.918732281725,388.218061284669,3300.9529322696008,655.0341999878756,1
12,rosa,6,2645.2090304204985,2338.8536397581684,401.0069742244965,2788.238305030415,449.3846652722468,1
12,rosa,7,4665.440364437338,4263.27813405618,629.6631716825275,4575.007666467795,311.72953241161576,0
12,rosa,8,4002.7875293580223,3716.966991067095,532.2819048432189,4527.91097191928,810.9439808521852,1
12,rosa,9,4270.181444490114,4183.916795322002,480.9983273990699,4313.297552382184,129.38075706018208,1
12,vag,0,3436.350297118406,2800.0971013429553,677.5382483528675,4181.619515507016,1381.522414164061,1
12,vag,1,4876.785766024791,4245.519195346816,620.5072919425434,4754.613092764753,509.0938974179371,0
12,vag,2,4329.984854528513,3808.911887974342,541.6884303199167,4209.0652294797,400.1533415053582,0
12,vag,3,3996.6462104925918,3794.2269735135455,199.84033468388864,3704.6490046722097,-89.57796884133586,0
12,vag,4,2890.046601106091,2247.228647379164,632.1848705011511,3510.544912402587,1263.316265023423,1
12,vag,5,2889.986300840507,2759.4260289333333,77.50171556912012,2884.023074999677,124.59704606634386,0
12,vag,6,2645.2090304204985,2422.915569672543,193.98917971511284,2452.1384399939043,29.22287032136137,0
12,vag,7,4665.440364437338,4190.461964432811,452.66865610215865,4099.4600371442675,-91.00192728854381,0
12,vag,8,4002.7875293580223,3500.0654528284085,504.1793868780059,4069.0346407632205,568.969187934812,1
12,vag,9,4270.181444490114,3951.6130451356316,374.529257371012,4105.296462720524,153.68341758489214,0
12,nsga,0,3436.350297118406,3368.23727815901,487.2638914522933,3985.1731833191197,616.9359051601095,1
12,nsga,1,4876.785766024791,4229.809616581022,501.82668184505553,4909.51251259102,679.7028960099979,1
12,nsga,2,4329.984854528513,4222.173172351494,483.6806114345247,4987.641295963569,765.468123612075,1
12,nsga,3,3996.6462104925918,3830.474152049784,532.4063472841146,3555.468458652205,-275.0056933975793,0
12,nsga,4,2890.046601106091,2796.2762678788176,417.11175170177694,3137.9023341260786,341.62606624726095,1
12,nsga,5,2889.986300840507,2815.8701943254136,416.04995418587066,2797.224768207104,-18.645426118309842,0
12,nsga,6,2645.2090304204985,2583.923518733718,401.16617030236375,2406.9144803433473,-177.00903839037073,0
12,nsga,7,4665.440364437338,4430.344810276618,489.12472728102085,5382.940025812123,952.5952155355053,1
12,nsga,8,4002.7875293580223,3852.3824500159058,509.1355567526634,4484.675165274628,632.2927152587222,1
12,nsga,9,4270.181444490114,4157.333093515021,454.95955039403964,4881.931165541288,724.5980720262669,1
13,dg,0,3436.350297118406,3079.42797227019,409.49524156489036,3244.6584122362415,165.23043996605156,0
13,dg,1,4876.785766024791,4390.810888668645,563.5925561705045,5327.737743154918,936.9268544862725,1
13,dg,2,4329.984854528513,3930.5845838859186,468.6380207298179,4262.125957887054,331.5413740011354,0
13,dg,3,3996.6462104925918,3558.311735020161,391.667623864295,4540.734922187101,982.4231871669399,1
13,dg,4,2890.046601106091,2612.2399746050214,439.8954798906522,3485.2167877726542,872.9768131676328,1
13,dg,5,2889.986300840507,2579.3517267492234,523.4302956395925,3258.8083349357016,679.4566081864782,1
13,dg,6,2645.2090304204985,2372.5216406224513,340.25479160018256,2729.9419757234837,357.4203351010324,1
13,dg,7,4665.440364437338,4139.491338676755,552.8165356676933,4592.969736098247,453.47839742149245,0
13,dg,8,4002.7875293580223,3629.1564669744644,419.7314395508136,3822.57412000283,193.41765302836575,0
13,dg,9,4270.181444490114,3785.1068997504485,508.74489494383783,4108.49617902283,323.3892792723814,0
13,rosa,0,3436.350297118406,3325.245904374288,384.50789501419706,4188.570772028173,863.3248676538856,1
13,rosa,1,4876.785766024791,4522.432938708009,618.1655150699064,5927.143603614293,1404.7106649062844,1
13,rosa,2,4329.984854528513,4389.609132800477,391.75030767984384,4470.981487890624,81.37235509014681,1
13,rosa,3,3996.6462104925918,3678.0258376405613,530.095014187929,3997.3976334952486,319.3717958546872,1
13,rosa,4,2890.046601106091,2595.1699264226995,413.99592449966804,2718.0806900675543,122.9107636448548,0
13,rosa,5,2889.986300840507,2519.1167578112936,434.5094708672064,3174.652208266525,655.5354504552315,1
13,rosa,6,2645.2090304204985,2959.9099599949213,135.8533765434801,2967.6952713728247,7.7853113779033265,1
13,rosa,7,4665.440364437338,4316.085458870255,588.7559656297327,5177.314457325069,861.2289984548142,1
13,rosa,8,4002.7875293580223,3810.693121165313,482.83320791179904,4615.852713234666,805.159592069353,1
13,rosa,9,4270.181444490114,4057.645569376878,509.27198460363115,4701.25276199961,643.6071926227319,1
13,vag,0,3436.350297118406,2623.008387116032,766.1857094942386,3007.127460069966,384.1190729539344,0
13,vag,1,4876.785766024791,4298.949085201903,550.1946586163557,4931.073011288391,632.1239260864886,1
13,vag,2,4329.984854528513,4121.858458531879,141.98950184312955,4102.128834454384,-19.72962407749492,0
13,vag,3,3996.6462104925918,3324.2513268051966,636.4378425307933,4023.678270244675,699.4269434394782,1
13,vag,4,2890.046601106091,2462.6583608602527,391.2048098052254,2553.2412764136243,90.58291555337155,0
13,vag,5,2889.986300840507,2664.833090783658,191.60311163843446,2848.933994994881,184.10090421122277,0
13,vag,6,2645.2090304204985,2375.597362190676,200.412876092445,2378.7756957708602,3.178333580184244,0
13,vag,7,4665.440364437338,4345.954390892806,323.06387099280585,4515.548801241973,169.59441034916654,0
13,vag,8,4002.7875293580223,3385.3661555572526,644.4182790529171,3997.174066945291,611.8079113880385,0
13,vag,9,4270.181444490114,3858.3754764815053,343.0427629883701,4167.294866472517,308.91938999101194,0
13,nsga,0,3436.350297118406,3653.921934266457,499.1550290556303,4693.065643855979,1039.1437095895221,1
13,nsga,1,4876.785766024791,3641.242860339358,499.13729395241245,4212.491567405584,571.248707066226,0
13,nsga,2,4329.984854528513,3653.633831426924,501.86377521105203,4081.5316108851407,427.8977794582165,0
13,nsga,3,3996.6462104925918,3727.98082894786,450.2971126643614,4127.890395388279,399.909566440419,1
13,nsga,4,2890.046601106091,3426.4809999825516,447.0996676560005,3855.0069393065323,428.52593932398077,1
13,nsga,5,2889.986300840507,3485.993556711204,451.7236048405182,3570.89249481516,84.89893810395597,1
13,nsga,6,2645.2090304204985,3196.405950243838,410.2246021300002,3432.0720592177527,235.66610897391456,1
13,nsga,7,4665.440364437338,3736.9754399066,476.46193756887095,4262.5935422124385,525.6181023058384,0
13,nsga,8,4002.7875293580223,3675.5036113387687,454.0635386244609,3869.865735644494,194.3621243057255,0
13,nsga,9,4270.181444490114,3711.216240213264,473.134124406032,4333.49577072508,622.2795305118157,1
14,dg,0,3436.350297118406,3110.954172204324,429.27438304533683,3362.742100451662,251.78792824733773,0
14,dg,1,4876.785766024791,4453.501631852276,435.2652328378867,4895.080532990152,441.5789011378765,1
14,dg,2,4329.984854528513,3901.826664910037,426.20494941783164,4115.960192762432,214.13352785239476,0
14,dg,3,3996.6462104925918,3662.0468630924033,489.23064969625057,4197.383214971605,535.3363518792021,1
14,dg,4,2890.046601106091,2613.3210642826857,361.03600585312495,2574.8150787659233,-38.505985516762394,0
14,dg,5,2889.986300840507,2700.7788114800433,359.7004389933932,2580.8608648548625,-119.91794662518078,0
14,dg,6,2645.2090304204985,2373.7407602162443,502.06162420675923,2726.306427912353,352.56566769610845,1
14,dg,7,4665.440364437338,4213.238388444319,585.794931508184,5284.930306015327,1071.6919175710082,1
14,dg,8,4002.7875293580223,3650.4602270191967,455.1050428734176,4428.581573204769,778.1213461855718,1
14,dg,9,4270.181444490114,3887.6466692488375,592.649164106154,4657.077641439483,769.4309721906457,1
14,rosa,0,3436.350297118406,3055.1537680593556,511.51805797497667,3398.640963444012,343.4871953846564,0
14,rosa,1,4876.785766024791,4581.133052508447,620.8627736876244,5466.974337319557,885.8412848111102,1
14,rosa,2,4329.984854528513,4259.979312886795,465.27729853182245,4976.14518132513,716.1658684383347,1
14,rosa,3,3996.6462104925918,3687.500903446342,530.5191681957625,4368.190770339621,680.689866893279,1
14,rosa,4,2890.046601106091,2562.12900646824,434.2837163163744,3094.592866889402,532.4638604211623,1
14,rosa,5,2889.986300840507,3020.2621218063664,234.17699887119474,3212.3946519543456,192.1325301479792,1
14,rosa,6,2645.2090304204985,2440.2370159702523,353.75895132941235,2514.3239943413723,74.08697837112004,0
14,rosa,7,4665.440364437338,4653.827427204378,461.97343375861095,5526.181669694836,872.3542424904581,1
14,rosa,8,4002.7875293580223,4065.4166443913978,356.5645389098868,4578.6283369464545,513.2116925550567,1
14,rosa,9,4270.181444490114,3827.8281522573166,594.8420171772708,3789.2809954538893,-38.54715680342724,0
